,Date,Varop_Spy,Varhl_spy,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,delta_tsf,Forcast Oscillator,Peak,Valley,target_up,target_down,target_value
752,20170601,-14.409999999999854,16.519999999999982,66.98419780348549,8.015802196514514,41.984197803485486,26.832529365479786,6.820749999998952,7.31725000000506,4.0240000000030705,0.6166666666622405,6.507333333333918,7.313714285714923,3.6435357142859175,2.0785277777777083,3.110022222222142,2422.602857142856,0.6943617274226854,0,0,0,0,2430.06
753,20170602,-7.789999999999964,12.519999999999982,69.55721525309899,5.442784746901012,44.55721525309899,26.9073505042943,5.98949999999877,5.613500000004933,8.159000000003289,0.8413333333287483,6.708333333333485,7.398333333333994,4.180250000000342,2.4995277777779847,3.0296222222218603,2432.796703296703,0.6751402320205715,0,0,0,0,2439.07
754,20170605,1.7300000000000182,5.230000000000018,67.68469008360435,7.315309916395648,42.68469008360435,26.356475533170396,5.335499999999229,4.886500000004617,7.0068333333365445,4.4171666666620695,6.807999999999993,7.25057142857213,5.2764285714288235,2.95277777777801,2.7388222222220975,2442.5618681318674,0.1355977465332637,0,0,0,0,2436.1
755,20170606,2.5900000000001455,8.090000000000146,63.48902296816708,11.510977031832923,38.48902296816708,23.003018160775355,5.501999999999043,4.473000000004959,5.2370000000028085,7.917333333329225,6.769333333332725,6.795047619048546,5.726535714286001,3.3173055555557767,2.512044444444655,2448.9890109890102,-0.5446714992144948,0,0,0,0,2429.33
756,20170607,-1.1099999999996726,10.5300000000002,64.81104278970446,10.188957210295541,39.81104278970446,20.38246838204941,7.511249999998654,3.259750000004715,4.4248333333366645,10.036833333328559,7.449666666666417,5.680809523810694,6.425607142857643,3.565694444444034,2.3321555555558007,2447.8869230769233,-0.6513809722831554,0,0,0,0,2433.14
757,20170608,0.4800000000000182,11.329999999999927,65.04359173769583,9.956408262304166,40.043591737695834,19.793881085966404,6.010999999998603,2.5660000000048058,4.050666666669713,8.23366666666243,11.022333333333336,4.49347619047694,7.157357142857563,3.9297222222221535,2.4639777777779273,2445.9893406593415,-0.5792169035505653,0,0,0,0,2433.79
758,20170609,4.619999999999891,30.5,63.63613684438384,11.363863155616158,38.63613684438384,18.312254550598027,2.193499999998494,3.2535000000048058,2.9415000000030886,6.609499999995933,13.992333333333136,3.7573809523814816,7.155785714286139,4.349166666666861,2.8027333333334354,2444.0854945054944,-0.5847321358245833,0,0,0,0,2431.77
759,20170612,-3.5099999999997635,10.41000000000031,61.93562079143204,13.064379208567964,36.93562079143204,14.55557659241913,-1.3472500000016225,4.095250000004853,2.2151666666695746,5.5154999999963366,15.663333333332503,2.958000000000993,6.950500000000375,5.262388888889291,3.1739111111110105,2442.0128571428577,-0.6049047088155661,0,0,0,0,2429.39
760,20170613,-6.199999999999818,10.209999999999582,66.3897875013063,8.610212498693699,41.3897875013063,7.71084662092062,-0.42950000000109867,2.6375000000043656,2.852500000003147,4.533499999995911,17.017999999999574,2.800571428571857,6.558428571428976,5.661222222222477,3.5059777777782983,2442.6792307692313,-0.0681401087080859,0,0,0,0,2440.35
761,20170614,5.829999999999927,15.409999999999854,64.58526797783425,10.414732022165751,39.58526797783425,7.659329826685735,0.6702499999992142,-0.11824999999589636,3.62283333333653,3.741833333329396,18.092999999999392,2.9500476190482914,5.57403571428631,6.259805555555886,3.7190444444445347,2442.318681318679,-0.19521685573075329,0,0,0,0,2437.92
762,20170615,-8.320000000000164,15.419999999999618,60.59960000704392,14.400399992956082,35.59960000704392,7.022118147471701,0.8592499999986103,-0.8132499999956053,2.2336666666697056,3.499666666662961,18.48666666666577,3.1417142857148974,4.502785714285892,6.868611111111477,4.021488888889053,2441.170549450548,-0.4052967497380807,0,0,0,0,2432.46
763,20170616,-1.9100000000003092,10.269999999999982,60.92775359960502,14.072246400394981,35.92775359960502,6.836053302601613,0.6577499999984866,0.2562500000040018,-0.13749999999663487,4.0734999999958745,18.237666666666428,3.328047619047993,3.8380357142859793,6.840916666666999,4.377933333333658,2439.7781318681314,-0.32963645687886317,0,0,0,0,2433.15
764,20170619,-10.909999999999854,12.0300000000002,69.08868205600908,5.911317943990923,44.08868205600908,13.703788430531858,2.9317499999988286,1.060250000004089,-0.35149999999657666,3.5141666666627316,18.941333333332295,3.1548571428579635,3.1976428571429096,6.6932777777783485,5.225422222222278,2443.1056043956055,0.5576560503072668,0,0,0,0,2453.46
765,20170620,13.629999999999654,14.059999999999945,58.45248257195782,16.547517428042177,33.45248257195782,13.54006218645145,1.8627499999993233,0.6952500000038526,0.5885000000034779,1.7361666666624842,19.294333333332816,3.0184285714290127,3.0170714285713984,6.309277777778334,5.5516222222222495,2440.206813186813,-0.2493036358028131,0,0,0,0,2437.03
766,20170621,3.699999999999818,11.490000000000236,57.62675048503948,17.37324951496052,32.62675048503948,13.420518290164182,0.9207499999993161,0.9282500000035725,0.8763333333367882,0.1079999999960819,19.59199999999919,3.0383809523818854,3.1117857142858156,5.408277777778039,6.058622222222766,2439.2810989010977,-0.18873354875423615,0,0,0,0,2435.61
767,20170622,2.900000000000091,8.349999999999909,56.94950599721217,18.05049400278783,31.94950599721217,13.07152290947306,0.6899999999991451,1.4960000000037326,0.5165000000033615,0.2428333333291448,18.725666666666257,2.875857142857967,3.2603928571429606,4.443861111111346,6.584888888889054,2439.439450549452,-0.1963893572026174,0,0,0,0,2434.5
768,20170623,-3.650000000000091,10.289999999999964,58.737326891738064,16.262673108261936,33.737326891738064,11.882386594334093,1.9762499999992542,0.5867500000040309,0.7395000000028631,0.724166666662768,17.212333333332936,2.944142857143561,3.4158571428570212,3.8496666666669626,6.5499333333336835,2440.311978021977,-0.04673135173899005,0,0,0,0,2438.3
769,20170626,4.25,13.389999999999873,59.10790270186751,15.89209729813249,34.10790270186751,11.800983430853648,-1.0455000000006294,-0.23749999999563443,1.2675000000031105,0.9661666666620476,15.804666666666435,3.4132380952387393,3.180678571428416,3.212972222222561,6.355977777778207,2440.14164835165,-0.05092014669431575,0,0,0,0,2439.07
770,20170627,16.960000000000036,20.769999999999982,47.38791875280263,27.612081247197366,22.387918752802634,16.59702546774315,-2.940500000001066,0.22450000000435466,0.20300000000315777,0.5969999999961146,14.57266666666601,3.410476190476402,2.9758571428574214,2.9841111111113605,5.953688888889246,2434.694395604396,-0.8581392072204411,0,0,0,0,2419.38
771,20170628,-11.990000000000236,14.949999999999818,57.26424199556579,17.73575800443421,32.26424199556579,16.6483698101315,-2.8670000000010987,0.8900000000039654,-0.4616666666634046,1.035333333329163,13.74199999999928,3.493904761905469,2.988428571428358,3.0647777777780902,5.141022222222546,2435.9036263736266,0.24565202445226575,0,0,0,0,2440.69
772,20170629,22.68000000000029,37.0300000000002,47.75506508870786,27.24493491129214,22.75506508870786,19.805564003138443,-1.6070000000013351,-2.0539999999959946,-0.016833333329941524,0.2538333333295668,10.713666666665631,5.009476190477017,2.772607142856941,3.137361111111204,4.227088888889284,2430.533076923076,-0.6696543527555803,0,0,0,0,2419.7
773,20170630,5.789999999999964,11.059999999999945,49.35585667944583,25.64414332055417,24.35585667944583,16.24952405934073,-2.882500000001528,-2.782499999995707,0.21833333333643168,-0.39800000000423097,8.233333333332666,6.104761904762654,2.7530714285717295,3.214833333333445,3.6454666666668345,2426.201978021979,-0.2939278505525702,0,0,0,0,2423.41
774,20170703,2.3799999999996544,10.309999999999945,51.75861015403923,23.241389845960768,26.758610154039232,15.917088264265658,-4.069500000001426,-1.1624999999953616,-1.9391666666633682,-0.6601666666715573,6.632000000000062,6.591904761905425,3.098928571428587,2.9620555555557075,3.0348444444443885,2425.5950549450554,0.1156035577466258,0,0,0,0,2429.01
775,20170705,-1.7599999999997635,12.849999999999909,53.26384521121421,21.73615478878579,28.26384521121421,15.642892601451877,-1.1925000000010186,-0.9584999999951833,-2.337333333330207,-0.19033333333800329,4.827333333333627,7.012476190476718,3.1333571428572213,2.8086111111110768,2.8494888888890273,2425.9432967032963,0.2855017822911271,0,0,0,0,2432.54
776,20170706,13.690000000000055,16.580000000000382,43.76868467564957,31.231315324350433,18.768684675649567,20.095607039186234,-3.8117500000012114,-1.941249999995307,-1.2808333333300652,-1.9548333333382288,2.57166666666717,7.13071428571493,3.072035714285448,2.7164722222223645,2.8395777777777766,2418.997472527474,-0.6719907336153649,0,0,0,0,2409.75
777,20170707,-11.659999999999854,13.400000000000091,50.23688732471893,24.76311267528107,25.23688732471893,18.748916677729994,-0.9795000000012806,-2.7454999999949905,-1.2253333333305818,-2.457000000004882,1.3933333333343398,5.876571428571879,4.380428571428638,2.5318888888891706,2.9083111111108337,2417.3302197802213,0.25493066380745494,0,0,0,0,2425.18
778,20170710,-2.919999999999618,9.730000000000018,51.11984368053262,23.880156319467382,26.119843680532618,16.59082417940226,-1.1817500000011023,-0.6522499999955471,-1.6306666666632736,-2.7573333333380106,0.6000000000008185,4.5254285714290745,5.318821428571482,2.514194444444456,2.977555555555682,2420.13956043956,0.41606885552944867,0,0,0,0,2427.43
779,20170711,1.819999999999709,16.51000000000022,50.308088108122796,24.691911891877204,25.308088108122796,16.068774721052705,0.017249999998966814,-1.1932499999952597,-2.2371666666635974,-1.642833333337876,-1.5856666666654746,3.597666666666555,5.70450000000028,2.796833333333325,2.734066666666422,2420.3753846153863,0.22223759592503192,0,0,0,0,2425.53
780,20170712,-7.5,10.010000000000218,57.143263434260206,17.856736565739794,32.143263434260206,17.158515865665322,-0.7845000000011169,-0.6364999999950669,-0.26266666666379024,-1.645000000004984,-2.182333333331826,3.2024285714287544,6.087821428571715,2.8451944444441324,2.610555555555493,2425.803516483516,0.9362371998204712,0,0,0,0,2443.25
781,20170713,-2.8400000000001455,7.630000000000109,58.723609181612126,16.276390818387874,33.723609181612126,21.083095095540102,3.778999999999087,1.702000000004773,-0.27866666666386664,-1.7296666666716192,-2.5686666666651945,2.9917142857143517,6.320535714286052,2.8928611111109603,2.6086888888889916,2432.093186813187,0.8998371421415683,0,0,0,0,2447.83
782,20170714,-10.110000000000127,16.84999999999991,62.44843747247414,12.55156252752586,37.44843747247414,27.639840810626538,6.814499999999498,1.5275000000042382,0.35416666667015306,-0.056833333338545344,-1.8909999999987122,2.3973809523808995,5.332535714285768,4.123527777778236,2.5112222222219316,2441.880109890107,1.1050764327143006,0,0,0,0,2459.27
783,20170717,0.36000000000012733,5.660000000000309,62.37954864694246,12.62045135305754,37.37954864694246,31.74021042896902,9.831499999999323,1.279500000004191,2.3896666666696547,0.09133333332874827,-1.170666666665511,1.8072380952380627,4.256178571428791,5.0212500000002365,2.5565999999998894,2451.0739560439583,0.7018669172919271,0,0,0,0,2459.14
784,20170718,-4.730000000000018,10.579999999999927,62.878220274747086,12.121779725252914,37.878220274747086,34.870858894596495,10.489999999999327,4.4770000000039545,2.1405000000036125,2.0644999999949505,-0.5516666666649144,1.3445238095237073,3.5638928571424913,5.444138888889029,2.8793111111108374,2456.564175824174,0.38754796396185476,0,0,0,0,2460.61
785,20170719,-9.980000000000018,9.980000000000018,67.101635400431,7.898364599569007,42.10163540043099,33.583904875904864,10.524749999999585,6.429250000003776,2.0678333333366936,2.6361666666616657,1.595000000001619,1.0872857142858265,3.309214285714006,5.850277777778047,2.9794222222221833,2468.21912087912,0.6979389924055354,0,0,0,0,2473.83
786,20170720,2.1100000000001273,9.190000000000055,66.86614236098714,8.13385763901286,41.86614236098714,33.415264642881084,9.896249999999782,5.81175000000394,4.7345000000036634,4.155499999994845,2.435333333334711,0.6695238095239802,3.1948928571423494,6.108694444444609,3.0661555555557243,2474.9824175824165,0.21148109405404447,0,0,0,0,2473.45
787,20170721,-5.139999999999873,7.480000000000018,66.26637796301992,8.73362203698008,41.26637796301992,30.411642183445565,6.673999999999523,6.9520000000038635,6.13716666667051,3.966166666661593,4.666333333334933,0.7474761904763909,2.704857142856781,5.245555555555711,4.174844444444261,2480.3660439560454,-0.09878172172812211,0,0,0,0,2472.54
788,20170724,2.130000000000109,6.779999999999745,64.4666431802431,10.533356819756904,39.466643180243096,21.231580252973345,5.495499999999538,6.036500000003798,5.371833333337236,5.879499999995005,6.49500000000171,1.1376666666669735,2.214999999999236,4.30122222222235,4.980777777777803,2484.3631868131874,-0.4233370428900448,0,0,0,0,2469.91
789,20170725,0.75,6.329999999999927,67.10768821976475,7.8923117802352465,42.10768821976475,18.260974242389693,5.136999999999716,4.539000000003853,6.202666666670211,7.000666666662255,8.111666666667588,1.556714285714861,1.854535714285248,3.713972222221855,5.376177777778139,2489.6954945054945,-0.29199867641937766,0,0,0,0,2477.13
790,20170726,2.1399999999998727,6.75,67.36098064261972,7.639019357380278,42.36098064261972,14.329852119302359,3.6169999999997344,3.4010000000039327,5.460666666670477,8.181333333328439,9.881666666668025,1.4203333333339287,1.6172499999993306,3.474527777777894,5.72842222222198,2489.7507692307695,-0.4788663671637906,0,0,0,0,2477.83
791,20170727,7.3400000000001455,24.110000000000127,65.49110048053463,9.508899519465373,40.49110048053463,12.821211977432085,1.975999999999658,2.6770000000042273,4.062166666670237,7.960833333328537,13.009666666667727,1.462333333333845,1.2347499999996217,3.353916666666464,5.944533333333311,2489.5860439560433,-0.5789227375867295,0,0,0,0,2475.42
792,20170728,-2.980000000000018,8.870000000000346,62.90070192353222,12.099298076467782,37.90070192353222,9.644204299293506,0.4517500000001746,2.830250000004071,2.9410000000034415,7.236999999995078,14.816333333334569,1.6890952380954332,1.2783214285714166,2.900249999999687,5.147799999999734,2487.2120879120857,-0.707335623803383,0,0,0,0,2472.1
793,20170731,5.639999999999873,9.429999999999836,61.480849312531745,13.519150687468255,36.480849312531745,5.233225291228791,0.9710000000009131,1.2730000000037762,2.1845000000039363,6.251499999994394,16.43600000000106,1.8265714285721515,1.5984285714284852,2.4536666666663223,4.283533333333253,2482.517142857146,-0.6846167636354108,0,0,0,0,2470.3
794,20170801,0.75,7.370000000000346,64.3903782815925,10.609621718407496,39.390378281592504,5.512102063730708,0.45250000000078217,0.061500000003889,2.335166666670375,4.28683333332765,19.06100000000106,1.247857142857356,1.9338928571428369,2.1148055555554492,3.73624444444431,2481.1904395604383,-0.24904164827856506,0,0,0,0,2476.35
795,20170802,2.8099999999999454,13.900000000000091,64.96507187166867,10.03492812833133,39.96507187166867,5.955643451564811,-0.22824999999920692,0.3162500000039472,1.1733333333368137,3.5346666666609963,19.997666666667556,1.5357619047622393,1.7913214285713366,1.8839166666666642,3.5021333333329494,2479.9263736263733,-0.14612864865324376,0,0,0,0,2477.57
796,20170803,3.8700000000003456,7.180000000000291,60.31642354255453,14.683576457445469,35.31642354255453,6.011498449985083,-1.1614999999992506,0.7265000000038526,0.0818333333368173,2.8751666666612437,20.401333333333696,1.7758095238100395,1.7941071428572286,1.5180833333333794,3.368666666666286,2478.1475824175795,-0.31415335683667234,0,0,0,0,2472.16
797,20170804,0.0500000000001819,7.920000000000073,62.79152464396537,12.208475356034633,37.79152464396537,5.291972961221745,-0.1779999999989741,0.2600000000034015,0.26083333333644987,1.9544999999943684,20.161000000000968,1.919095238095906,1.9858214285713984,1.5547499999997854,2.9591999999997824,2477.2552747252753,-0.053196320198786964,0,0,0,0,2476.83
798,20170807,-3.769999999999982,5.069999999999709,64.85398762047642,10.146012379523583,39.85398762047642,6.367807929112132,1.559000000001106,-0.454999999996744,0.7391666666699166,1.1248333333278424,20.192000000000917,1.9748571428572177,2.1218928571429387,1.8534722222225355,2.572177777777142,2477.203956043956,0.1473138999288394,0,0,0,1,2480.91
799,20170808,3.4299999999998363,20.549999999999727,59.62824897921231,15.371751020787691,34.62824897921231,6.152954127293924,1.3355000000015025,-0.2964999999971951,0.3198333333366463,0.36916666666138553,19.95100000000093,2.5567142857144063,1.5967857142854882,2.129055555555624,2.2528444444442357,2477.0963736263734,-0.09228403519936383,0,0,0,0,2474.92
800,20170809,-8.670000000000073,12.329999999999927,58.86082089898663,16.13917910101337,33.86082089898663,6.190815981095511,0.3855000000016844,0.32450000000289947,-0.40366666666295714,0.6989999999946122,18.142333333334136,3.3211904761906226,1.8118928571425386,1.9776944444447508,2.0237555555554536,2476.6289010988994,-0.12434716074944521,1,0,0,0,2474.02
801,20170810,27.170000000000073,27.63000000000011,37.93842480050544,37.06157519949456,12.938424800505437,24.08243579099326,-2.393249999998716,0.034250000003339665,-0.8813333333300761,-0.19500000000562068,15.875666666667257,3.1642380952384883,1.8789285714283324,1.872277777777981,1.608222222222139,2465.7512087912105,-1.5757010716426956,0,0,0,0,2438.21
802,20170811,-0.2800000000002001,10.240000000000236,39.93527439282727,35.06472560717273,14.935274392827267,30.59872151032232,-5.116499999998723,-1.2664999999965403,-0.9168333333300325,-1.1561666666721067,13.073666666667123,3.6900476190476184,1.8522857142856992,1.9264444444443143,1.5503555555555977,2456.4314285714318,-1.000737666148245,0,0,0,0,2441.32
803,20170814,-10.88000000000011,13.259999999999764,52.823497849448145,22.176502150551855,27.823497849448145,30.036873800334888,-6.664249999998901,-2.286749999996573,-0.5644999999967695,-1.6831666666712408,11.38799999999992,4.317523809523664,1.8218928571427568,1.9865833333333285,1.7720666666668876,2456.3293406593425,0.3815564443990037,0,0,0,0,2465.84
804,20170815,4.049999999999727,7.289999999999964,52.218205986144554,22.781794013855446,27.218205986144554,29.073028526444887,-7.78249999999889,-2.0564999999969586,-1.114333333329796,-1.4726666666715573,9.366666666666788,4.774476190476889,2.272857142856992,1.4826666666663186,1.9845333333337294,2456.371098901099,0.33598254249790516,0,0,0,0,2464.61
805,20170816,0.5199999999999818,11.069999999999709,53.83911783252163,21.16088216747837,28.83911783252163,28.76583021045144,-7.874499999998534,-2.2004999999971915,-1.8778333333298178,-1.00716666667131,7.532999999999902,4.567857142857974,2.8881428571426113,1.64277777777761,1.8258222222220866,2457.424945054947,0.4756230921191256,0,0,0,0,2468.11
806,20170817,32.9399999999996,35.00999999999976,38.52022508772562,36.47977491227438,13.52022508772562,34.64232706869461,-3.1519999999982247,-4.347999999997228,-2.2311666666637393,-1.8415000000045438,3.8303333333333285,5.54833333333454,2.7229999999995016,1.678555555555704,1.7126444444443223,2447.2503296703326,-1.1281823965723043,0,0,0,0,2430.01
807,20170818,2.0899999999996908,19.579999999999927,37.18637254059342,37.81362745940658,12.186372540593418,37.02271788450753,-0.1347499999978936,-5.391249999996489,-3.024166666664314,-3.0731666666715682,0.7146666666667443,5.39352380952505,3.113892857142673,1.6083611111112077,1.7238888888887232,2436.872527472527,-0.8946560437975879,0,0,1,0,2425.55
808,20170821,-2.869999999999891,13.230000000000018,38.633312857905786,36.366687142094214,13.633312857905786,36.68025620281651,-1.9224999999983083,-5.843499999996766,-4.628999999997632,-3.927000000004682,-2.11200000000008,5.283142857144412,3.5038571428567593,1.4663333333332957,1.685666666666748,2429.8394505494502,-0.35013311285047843,0,0,0,0,2428.37
809,20170822,-18.76000000000022,21.09999999999991,49.38239081558745,25.61760918441255,24.38239081558745,32.238311845620956,-6.12999999999829,-1.8149999999968713,-4.843333333330975,-4.364333333338436,-4.600666666666257,5.511047619048895,3.8392857142857792,1.8234444444442488,1.2021555555556915,2431.4997802197818,0.9243815295574724,0,0,0,0,2452.51
810,20170823,0.8400000000001455,7.489999999999782,46.31684156236945,28.683158437630553,21.316841562369447,31.812918410730163,-11.283999999998741,1.5230000000033215,-4.7688333333312585,-5.201500000004671,-6.862333333332572,5.208809523810487,3.5513571428573414,2.2841666666663514,1.2841333333331022,2430.6150549450563,0.5130938847243988,0,0,0,0,2444.04
811,20170824,8.940000000000055,14.199999999999818,44.534693092183524,30.465306907816476,19.534693092183524,32.023361072009266,-6.133249999998952,-1.9117499999970278,-1.696999999997388,-5.984666666671274,-8.779666666666344,4.078619047620123,4.4292142857148065,2.1664999999993597,1.337800000000243,2430.029890109892,0.34256038634930025,0,0,0,0,2438.97
812,20170825,1.669999999999618,11.740000000000236,46.32454686867944,28.67545313132056,21.32454686867944,28.94470744227783,0.06175000000121145,-4.779749999996966,1.0568333333358169,-6.313500000004751,-10.49099999999953,3.027380952381918,4.356035714286008,2.5602499999995416,1.3160000000002583,2432.5759340659365,0.5329448799700358,0,0,0,0,2443.05
813,20170828,3.1100000000001273,10.08999999999969,46.86314330292551,28.136856697074492,21.863143302925508,25.03945153896757,6.219500000001972,-5.603499999997439,-1.6056666666640922,-3.366333333337934,-12.43899999999985,2.0504285714291655,4.315571428572184,2.9489999999996144,1.2262000000000626,2435.6569230769246,0.4772062454612998,0,0,0,0,2444.24
814,20170829,-14.360000000000127,20.990000000000236,47.83889536284308,27.161104637156917,22.838895362843083,17.37597063731573,2.941250000002128,-1.7362499999976535,-3.8516666666641868,-1.0433333333380688,-13.86999999999989,0.9800000000004729,4.47675000000072,3.220583333333707,1.5300666666662437,2440.1796703296704,0.4350683449730437,0,0,0,0,2446.3
815,20170830,-11.5300000000002,16.539999999999964,52.939392950456345,22.060607049543655,27.939392950456345,19.40306377812476,1.6462500000016007,3.3207500000025902,-4.216166666664321,-0.6355000000048676,-14.423999999999523,0.028952380952887324,4.260214285714937,2.9977222222223645,1.967977777777378,2442.545714285714,0.708431010474884,0,0,0,0,2457.59
816,20170831,-9.0,12.360000000000127,58.395491703126545,16.604508296873455,33.395491703126545,23.022912259658824,2.7722500000013497,4.566750000002685,-0.6388333333306946,-2.2781666666714955,-12.134666666665908,-0.7116190476185693,3.3932857142858666,3.8572222222228447,1.935177777777426,2448.836813186813,1.1775245570483728,0,0,0,0,2471.65
817,20170901,-2.130000000000109,6.5300000000002,60.1303444711947,14.869655528805303,35.1303444711947,25.130731961431593,6.467250000001968,2.47175000000243,3.7578333333358387,-3.9235000000053333,-9.919666666665762,-1.0716666666658057,2.6027500000000146,3.878138888889225,2.3575111111108527,2459.8392307692316,1.119023916867713,0,0,0,0,2476.55
818,20170905,12.5,25.419999999999618,51.333043440811544,23.666956559188456,26.333043440811544,25.329840110774057,7.463000000002012,1.2500000000022737,4.385833333335995,-1.0708333333382143,-10.050333333333128,-1.4368095238087335,1.8053928571425786,3.8733055555562714,2.73184444444405,2464.9294505494513,-0.08093377420231722,0,0,0,0,2457.85
819,20170906,-1.7100000000000364,10.440000000000055,54.29442491835296,20.70557508164704,29.29442491835296,25.41854693782716,7.989750000002459,3.268250000001899,2.3563333333363516,2.1996666666614146,-9.601999999999407,-1.963999999999487,0.9460000000003674,4.0617777777783886,3.014222222222088,2473.055054945051,0.024763315563676128,0,0,0,0,2465.54
820,20170907,2.9600000000000364,8.329999999999927,54.09160944223799,20.90839055776201,29.09160944223799,22.937390684333877,6.735500000002503,3.918500000002041,1.4015000000026703,5.4611666666619385,-9.378333333333103,-2.1389047619040866,0.15032142857126018,3.8844722222224846,2.823377777778205,2474.4407692307695,-0.3227071901769081,0,0,0,0,2465.1
821,20170908,0.8200000000001637,7.710000000000036,52.33554411210306,22.664455887896942,27.335544112103058,20.116653381127435,2.542750000002343,3.821250000002692,2.9041666666694255,4.10983333332797,-6.817333333332954,-2.2618095238090064,-0.5331071428568066,3.0760277777781084,3.5570222222222583,2472.8369230769213,-0.5285857908114272,0,0,0,0,2461.43
822,20170911,-13.590000000000146,14.429999999999836,61.99505821856018,13.004941781439818,36.99505821856018,22.87698007448671,-0.37149999999746797,4.541500000002543,3.737666666669611,3.6116666666616766,-3.180333333332783,-2.1729999999997744,-0.8092499999997926,2.3985833333335904,3.587266666666892,2478.168901098901,0.6138425119097974,0,0,0,0,2488.11
823,20170912,-4.539999999999964,6.110000000000127,64.43042109323547,10.569578906764534,39.430421093235466,25.664301382909798,2.4932500000027176,4.178750000002765,4.169166666669298,3.8634999999949287,0.48766666666733727,-2.0594761904758343,-0.9836071428571813,1.797638888889196,3.660311111111696,2488.1672527472547,0.7334766912251983,0,0,0,0,2496.48
824,20170913,-4.480000000000018,6.230000000000018,64.97618905684159,10.02381094315841,39.97618905684159,28.710865324734186,5.71925000000283,2.3117500000025757,4.7661666666695055,5.416166666661411,2.8110000000010587,-1.9323333333331902,-1.3207499999998618,1.1229722222219607,3.891777777778316,2495.7668131868127,0.40837615136049554,0,0,0,0,2498.37
825,20170914,-1.0599999999999454,7.079999999999927,63.45065811961545,11.549341880384553,38.45065811961545,31.072972814924015,9.439500000003136,0.8925000000026557,4.2875000000026375,6.259166666661258,5.6480000000015025,-1.838952380952378,-1.3572142857142353,0.503944444444187,3.79395555555584,2499.8981318681313,-0.00588283419802608,0,0,0,0,2495.62
826,20170915,-4.559999999999945,7.070000000000164,64.93683602758814,10.063163972411857,39.93683602758814,33.90285206031376,11.902000000002772,3.3320000000026084,2.6513333333364244,6.669333333327813,8.796333333335042,-1.6121428571432261,-1.317857142857065,0.009000000000014552,3.148800000000392,2504.1963736263738,0.013273504112372042,0,0,0,0,2500.23
827,20170918,-1.3599999999996726,8.400000000000091,66.10866715556631,8.891332844433691,41.10866715556631,32.25397546627255,10.262750000002598,5.391250000002401,1.5266666666698256,6.471333333327493,11.94966666666869,-1.6185238095240493,-1.1933928571429533,-0.19886111111100035,2.5661111111112405,2507.8587912087896,-0.013034767235274964,0,0,0,0,2503.87
828,20170919,-0.36000000000012733,4.650000000000091,67.0153469621854,7.984653037814596,42.015346962185404,30.940053070331487,7.103000000002339,5.705000000002656,3.490000000002965,5.227333333327806,15.252333333335628,-1.7990952380955605,-1.0733214285714894,-0.3361388888888541,2.0374888888886744,2510.711868131866,-0.0482233741762725,0,0,0,0,2506.65
829,20170920,-1.3999999999996362,12.179999999999836,67.55005446576062,7.449945534239376,42.550054465760624,26.696823134660008,3.2257500000023356,7.286250000002838,5.119166666669571,3.7388333333274204,18.271000000002005,-1.5995714285713802,-0.9399285714289363,-0.6168333333330338,1.4417333333331044,2514.0147252747242,-0.09854990478847155,0,0,0,0,2508.24
830,20170921,6.559999999999945,8.159999999999854,62.32214932624037,12.677850673759629,37.32214932624037,11.59964750649442,2.660500000002685,5.297500000002401,5.106666666669753,4.43399999999383,20.252333333335628,-1.3715714285713148,-0.8511785714290454,-0.6424722222222954,0.8896222222219876,2515.9370329670323,-0.536460260526447,0,0,0,0,2500.6
831,20170922,-4.959999999999582,6.929999999999836,62.976463361957904,12.023536638042096,37.976463361957904,8.162641792705017,2.3410000000021682,1.936000000002423,6.129000000003089,5.452666666661116,20.15666666666857,-0.09676190476193369,-0.6623214285718859,-0.6118055555557476,0.4411555555557243,2518.2293406593385,-0.5481945219458136,0,0,0,0,2502.22
832,20170925,2.730000000000018,14.509999999999764,59.17802532984163,15.821974670158369,34.17802532984163,8.115418037511972,1.1127500000025066,0.8672500000025138,4.354000000002998,6.7419999999942775,19.65266666666912,1.1813333333329865,-0.7097500000004402,-0.533805555555773,0.229355555555685,2514.7989010988995,-0.8639278339597162,0,0,0,0,2496.66
833,20170926,4.199999999999818,8.390000000000327,59.263687857397876,15.736312142602124,34.263687857397876,8.419290609195741,-1.001749999997628,0.9837500000026012,1.4391666666697347,7.093499999994037,21.218666666669378,1.759523809523671,-0.9181071428574796,-0.46875000000045475,0.07380000000011933,2511.492527472527,-0.7192651951626589,0,0,0,0,2496.84
834,20170927,-3.7399999999997817,15.840000000000146,63.88812861911253,11.111871380887472,38.88812861911253,8.100441691682136,-2.0929999999975735,0.9680000000025757,0.7286666666700512,5.904333333327031,22.571000000003096,2.256142857143004,-0.7676428571435281,-0.3661666666671408,-0.19013333333305127,2509.9912087912094,-0.1776009745567275,0,0,0,0,2507.04
835,20170928,-6.650000000000091,7.880000000000109,65.1495981230458,9.850401876954194,40.149598123045806,9.170736606751234,-0.9747499999980391,0.29775000000290675,1.0410000000028958,4.038666666660902,24.170000000003256,2.6247619047617263,-0.5501785714286598,-0.2701388888895053,-0.1985111111112019,2507.3248351648353,0.0027406200963551288,0,0,0,0,2510.06
